product_id,segment,launch_year,launch_quarter,novelty_score,technical_complexity,disruption_potential,market_size,competition_intensity,timing_score,team_experience,diversity_index,domain_expertise,development_time,iterations,user_testing_hours,initial_funding,marketing_budget,price_point,innovation_intensity,resource_efficiency,market_readiness,team_strength,user_sentiment_score,success,success_level,success_probability
PROD_00332,tech_innovations,2023,Q2,9.39763968303676,8.36850280947203,12.568774626700915,3.2184356913495247,6.505744299045811,2.6028605787541337,10.0,6.107448509276245,7.793977907156861,26.0,11,381.24768871973305,3024600.486500835,1087908.1252528036,1000.0,10.983207154868836,0.11633078794233981,1.2876527267598956,7.9671421388110355,7.251679025523113,0,failed,0.4525495210975069
PROD_00333,tech_innovations,2016,Q2,6.898424203970943,9.430085402985712,7.275859636010043,3.3236550926134596,5.063440637725119,6.657139699354639,7.525955130790013,7.508779547511531,7.062789267742179,19.0,8,551.9915987287383,5107565.088177439,663364.9351867511,1273.4923366862383,7.0871419199904935,0.2688192151672336,4.369763140728747,7.365841315347907,4.4415460747564195,1,growing,0.5943952992057299
PROD_00334,tech_innovations,2021,Q1,9.751303053784412,10.461693130973403,6.331241324333298,7.440569421359255,9.791886060970793,4.107448736539939,3.8239932899849944,6.936510293695721,8.376368440889385,27.3,14,854.1411301467599,2514773.9436808834,548042.961985851,1000.0,8.041272189058855,0.09211626167329244,3.1211308300159906,6.378957341523367,5.34156174742834,0,failed,0.37573278894835443
PROD_00335,tech_innovations,2021,Q2,4.815118040110955,10.239013462742324,4.584104163004283,7.297455925778709,6.910948823152894,8.618273283926555,3.636154495091553,7.123212727259373,6.931547530087906,21.0,8,814.4612512371555,3487028.3751249323,292003.3941602442,1000.0,4.699611101557618,0.1660489702440444,9.100265543144047,5.896971584146278,6.608049834146658,1,growing,0.607475225758118
PROD_00336,tech_innovations,2019,Q2,5.142030809328887,9.152693484450781,5.024594787668029,7.642033117216618,6.762023224796482,6.4351590726859245,5.650273221311319,5.109508419988156,8.40187333010275,12.0,6,745.5599975703371,6078002.25184576,2419960.4519912144,1000.0,5.083312798498458,0.5065001876538133,7.272630855168784,6.387218323800742,5.097784522552752,1,growing,0.5960357798101635
PROD_00337,tech_innovations,2023,Q2,4.5225856049225746,7.46336072831602,9.266759175538418,8.549825421575013,4.9136588031118436,5.035316849574526,6.742840146384436,3.9663313190437326,8.855806838298335,16.0,6,210.56528125178647,11648397.285770116,1487921.4541516579,1021.2874495379152,6.894672390230497,0.7280248303606323,8.76151188578923,6.5216594345755015,8.829879863824887,1,breakthrough,0.624701866448942
PROD_00338,tech_innovations,2016,Q3,3.253229320649079,8.375595565441794,11.264837465601387,7.9292198436523496,4.015276721801279,4.650243007139765,6.669280105419752,4.853017148870304,4.923255238424133,17.0,8,854.5383321799832,5206205.646553127,1264642.4682659798,1000.0,7.259033393125232,0.30624739097371334,9.183127760488903,5.48185083090473,7.14059995476078,1,growing,0.5016124155774533
PROD_00339,tech_innovations,2017,Q3,8.632922051979028,9.901625236411483,6.782687547811475,8.972342482931747,7.75879286476089,9.981789265888414,7.293519418994039,4.906238636734549,7.861164220501199,27.3,15,176.99362557442413,8301080.676699471,1149307.0564483865,1000.0,7.707804799895252,0.30406888925639086,11.543036841822271,6.686974092076596,6.691679248486784,1,breakthrough,0.6499999999999999
PROD_00340,tech_innovations,2019,Q2,7.154376085784856,6.267776544959848,10.512195394121374,8.883493472755115,8.84055189557331,2.838792118381662,9.24021728863946,9.847248366541622,6.414945973547219,28.6,12,191.11323035035116,9134483.151325485,2730782.6888550143,1000.0,8.833285739953116,0.3193875227736183,2.85258110036995,8.500803876242768,7.331833040510446,1,growing,0.5906354102730977
PROD_00341,tech_innovations,2022,Q4,7.2048960933831285,9.636554800280072,6.21016772083661,9.619188871943772,7.796341471323924,7.716278141868032,6.778354416365918,7.403870401967511,7.465219636364006,39.0,8,921.0594858916625,7605397.551626453,904865.6676076673,1136.2125762042006,6.707531907109869,0.1950101936314475,9.520406091509438,7.215814818232478,7.1888520825924385,0,struggling,0.6499999999999999
PROD_00342,tech_innovations,2022,Q2,7.506933331217538,8.747173183469547,9.25628407980465,8.001511014909191,8.028786727912628,1.6925388524170772,7.804567090617733,5.542121262282455,9.983971564614237,27.3,12,597.2619986700444,5030536.705889536,4052828.4098258247,1651.4853093807596,8.381608705511095,0.1842687438054775,1.6867888922362695,7.776886639171475,7.589370265822325,1,breakthrough,0.48664079431866253
PROD_00343,tech_innovations,2019,Q3,5.804329650662529,8.049109698474707,8.282893869062217,7.212026637513759,7.806652285552726,6.612778964146828,5.2030478044761015,7.278189526177582,9.036233891025825,19.0,16,256.5192413006096,6029222.60551852,557027.6757095912,1000.0,7.043611759862373,0.3173275055536063,6.109089567839118,7.172490407226502,4.864324499271978,1,growing,0.61563942105507
PROD_00344,tech_innovations,2021,Q3,6.6787745339332165,9.00458538359766,6.921913730329735,4.828748586460815,8.71010176974274,4.32581973276992,6.894303231211668,7.1698047604110675,8.239532502083339,24.0,13,327.73808406057844,11951571.571987748,1102044.103956644,1000.0,6.800344132131476,0.4979821488328228,2.3981689849433305,7.434546831235359,7.735065761500028,0,struggling,0.4533056083566539
PROD_00345,tech_innovations,2020,Q3,10.0,9.203825143312732,6.928030390768687,8.233157024024928,8.607273903371558,2.986931939619202,3.4619993953422905,5.619327094069779,6.0392924491288555,19.5,14,321.8502272895473,4238342.9951496925,1863497.774651776,1000.0,8.464015195384343,0.21735092282818938,2.857104346281735,5.040206312846975,2.949047810670097,1,breakthrough,0.2562411208032296
PROD_00346,tech_innovations,2022,Q2,7.882953189694409,10.648817106820141,8.98987439682168,9.93846117522395,6.581674543790245,10.0,6.361416661914225,6.664010864511363,9.55499248612723,27.3,3,501.12716605937055,10587657.36316804,919478.6311373613,1000.0,8.436413793258044,0.3878262770391223,15.100201489909288,7.526806670850939,7.585230910020179,1,breakthrough,0.6499999999999999
PROD_00347,tech_innovations,2019,Q2,8.493840123383867,9.829835876257196,10.678890547294118,13.57209987562665,9.307495658578828,6.9610373562164485,10.0,7.4052170625019755,6.910465143772861,22.1,15,665.1908311240128,4781704.460411152,1041873.4863123394,1000.0,9.586365335338993,0.21636671766566298,10.150517142541794,8.105227402091613,7.801815420184285,1,breakthrough,0.6499999999999999
PROD_00348,tech_innovations,2021,Q2,7.2774558626097345,10.25196914699044,10.573193657206602,6.458362394542621,5.082471056796513,4.209144078149917,4.594176699433143,8.504986036638474,9.858367154028844,24.7,16,526.791676116047,4813349.739883401,846606.8925105719,1000.0,8.925324759908168,0.19487245910459114,5.34861438929067,7.65250996336682,4.678297665536453,1,breakthrough,0.5521764579388048
PROD_00349,tech_innovations,2021,Q3,7.396382145411009,9.541919169291777,8.841649303340176,8.18704699287722,6.755944447646362,4.257613939984738,7.129875826279171,7.607355846224243,6.627993210699367,23.400000000000002,12,356.38704327634713,5928436.379610422,2019989.047331361,1000.0,8.119015724375593,0.2533519820346334,5.159498523752334,7.121741627734259,6.629862687448907,0,failed,0.5595551641292589
PROD_00350,tech_innovations,2023,Q4,10.0,8.36051020554938,8.461574152274414,6.546516190235962,8.561431260696684,3.46948318182957,7.865056165169883,5.190516549665971,7.751618493081957,14.3,15,332.6039291120826,6235280.8122356115,841937.9053022286,1000.0,9.230787076137208,0.4360336232332595,2.652947518935098,6.93573040263927,6.265960633320232,0,failed,0.4496021519771971
PROD_00351,tech_innovations,2020,Q3,9.295501846531616,8.47954350840089,9.609258257892922,10.996195266975569,5.775767516457934,3.089890789818896,7.543529620309177,5.67888871584969,10.0,23.400000000000002,8,270.56809779765774,11598375.024196114,1352824.5660669915,1000.0,9.45238005221227,0.4956570523160732,5.88268873040008,7.740806112052955,7.720444941202466,1,breakthrough,0.6499999999999999
PROD_00352,tech_innovations,2019,Q4,3.791328813353723,7.824875076664038,9.88970781288955,12.418367933377358,6.45542520446713,3.1341018327658245,9.322986806382325,7.7977348251803935,7.41320925250583,14.0,9,431.0826928530733,8510751.763352053,1356325.728640899,1000.0,6.8405183131216365,0.6079108402394323,6.029103965611053,8.177976961356181,7.154302234939037,1,growing,0.6499999999999999
PROD_00353,tech_innovations,2020,Q1,4.776378788411691,7.548877136103705,4.483306165621617,8.216824946705803,4.090891887787189,7.780020253652859,4.63365268757439,3.8411321519578188,7.563664044918059,28.0,14,115.53717890920689,4382647.147849295,1476960.8226958402,1915.2817054790446,4.629842477016654,0.15652311242318911,15.626681481594987,5.34614962815009,3.1220917040622638,0,failed,0.642766595217747
PROD_00354,tech_innovations,2020,Q4,7.292360807893564,11.116320039310187,6.191220827683264,7.796728304541895,8.973447793282366,5.7103182465284,9.021495755547633,7.080900950651795,6.752445105897298,22.1,15,633.883238237377,4920138.856962282,388346.53967351036,1000.0,6.741790817788414,0.2226307175096055,4.961504309857309,7.618280604032242,4.625041615559326,1,growing,0.6450000080088897
PROD_00355,tech_innovations,2020,Q1,4.786882898358966,9.227015352435219,5.225215661003023,5.258881915865981,7.132353630828923,7.947810239986457,10.0,7.373817581754766,9.895795662468343,10.0,20,127.7031098889023,4087371.9596604644,1323561.5668195745,1000.0,5.006049279680995,0.4087371959660464,5.860140663965036,9.089871081407702,3.1458998161493326,1,growing,0.6499999999999999
PROD_00356,tech_innovations,2019,Q3,7.018335322622754,7.876801547110469,7.021991077466626,10.740203707220742,8.798949359382378,5.935446211794765,6.84324749294233,9.319811824131513,8.624907344430454,20.8,6,578.7746436329487,10450319.264546901,1312535.6836347387,1000.0,7.02016320004469,0.5024191954109086,7.244944686487214,8.262655553834767,6.454640057627456,1,growing,0.6499999999999999
PROD_00357,tech_innovations,2021,Q2,6.667327894425797,9.163243162889666,6.363475399980195,8.105052736430633,5.866073939962119,6.720883352585545,6.610258244434887,5.09113768897699,9.599061761198154,23.0,9,599.5576618835555,9298636.919955775,2481683.802484872,1000.0,6.515401647202996,0.4042885617372076,9.286128092762555,7.100152564870011,8.509909811548942,1,growing,0.6499999999999999
PROD_00358,tech_innovations,2023,Q3,10.0,10.034697668238257,6.804619544195084,3.589411254488188,9.084646200919533,3.309580658382795,5.193809973700894,6.002971551368226,9.69969415004035,28.6,11,561.6584127277642,3932532.5586210988,1072322.4869444412,1000.0,8.402309772097542,0.13750113841332512,1.307639923460444,6.965491891703157,8.45315484352203,0,struggling,0.3102711010120055
PROD_00359,tech_innovations,2023,Q4,6.456478663680847,8.890186753268152,7.334456760834516,5.836171262573734,6.395068312133592,6.169053967568649,8.63838841059654,6.22470774176427,6.548961546512473,18.0,12,537.1675257805506,7223838.926109147,1664394.8768487016,1000.0,6.895467712257681,0.4013243847838415,5.6299094435753885,7.137352566291095,6.075784812926585,0,failed,0.6221350076674939
PROD_00360,tech_innovations,2021,Q2,9.173230162506574,9.14628202381115,7.065424983495013,10.933565113797952,7.758336779822511,6.8724714096021104,4.856350289247292,7.518092103919129,6.88503639138829,14.3,10,382.84145531026195,6863813.168598898,875724.1347065575,1000.0,8.119327573000794,0.4799869348670558,9.685144610507418,6.419826261518236,8.029835330129572,1,breakthrough,0.6499999999999999
PROD_00361,tech_innovations,2023,Q1,7.1890934920051075,10.720300816763618,9.842867396407186,6.61717559144719,8.291776806645672,3.8403876646136745,10.0,5.320543920292507,8.82875668370811,14.3,11,809.1466284307032,3605124.3057975248,3010460.5808335333,1000.0,8.515980444206146,0.2521065948110157,3.064785764084837,8.049766868000207,8.463568806974,0,struggling,0.5959726937582794
PROD_00362,tech_innovations,2020,Q3,4.860829424285344,7.432576648426345,9.652757632470667,7.311357596460006,7.20824812407672,2.9051557432616977,6.032361506198661,8.184558946447197,6.4608446816876715,22.0,12,452.8089027953643,4470356.214545426,782301.6672803006,1000.0,7.256793528378005,0.2031980097520648,2.9467121756600836,6.892588378111177,7.673532404660083,0,struggling,0.41924453220287117
PROD_00363,tech_innovations,2022,Q4,6.3519342786328385,10.169108386630768,8.039158505477781,6.847476141943455,8.46004892872842,7.247791886153153,4.022482407590214,4.948292964473693,7.861495638557105,8.0,20,664.4464364078683,4973405.285613551,842523.876745353,1000.0,7.195546392055309,0.6216756607016939,5.866287824137268,5.610757003540338,4.053951763043635,0,failed,0.49432292474118844
PROD_00364,tech_innovations,2022,Q4,9.360399458848878,8.770880032909382,9.134398481128423,9.012841549994063,7.936431934973263,3.149644470998589,3.745279739445712,8.273891538604833,5.624842036355804,22.1,10,407.9698076647183,8505247.699915962,1282729.782958429,1000.0,9.247398969988652,0.38485283710026974,3.5768273184366177,5.8813377714687824,6.254079746444151,0,failed,0.35317311279088526
PROD_00365,tech_innovations,2022,Q2,10.0,7.605010475781893,7.552684171028688,8.862690199755527,6.615396166701556,3.3258497842243235,9.26278500517935,7.005401495216078,6.479723944488088,26.0,18,492.736813316816,7493364.928265577,3942398.050510371,1000.0,8.776342085514344,0.28820634339482987,4.455663054144903,7.582636814961172,9.109593676717227,1,breakthrough,0.604876420315989
PROD_00366,tech_innovations,2017,Q3,5.645786609555801,8.971117637890384,7.710294313509931,5.428817998487945,8.320098944436014,3.1323883521431712,7.594204822847699,5.278983996062666,7.561187500963376,21.0,14,767.3938147111921,4838169.431553997,1165587.7094921242,1000.0,6.678040461532866,0.2303890205501903,2.0438658696169574,6.811458773291247,7.2729848239341965,0,struggling,0.38926547653713917
PROD_00367,tech_innovations,2019,Q4,4.294374273861256,8.397765075597075,8.156210659239823,6.639653047304098,5.073419445891229,8.951758301007931,7.884601919609923,6.156378453617435,6.635560540223015,13.0,17,527.5323881736092,4011651.8358307644,1290261.1188619598,1000.0,6.22529246655054,0.30858860275621264,11.715287867663397,6.892180304483458,9.251264545420568,1,growing,0.6499999999999999
PROD_00368,tech_innovations,2021,Q2,6.6758434432250215,6.780170765380877,3.3125491924694446,7.283088986326378,6.264143747671201,5.70019777068324,5.867983682723721,9.243994495290917,8.62080475362037,15.0,11,782.9285334990695,7330817.496197221,497526.7737804082,1000.0,4.9941963178472335,0.48872116641314806,6.6274097906803595,7.910927643878336,5.827229688964989,0,failed,0.6499999999999999
PROD_00369,tech_innovations,2020,Q4,6.340450073596287,7.28549215654875,7.56121665874994,9.471442622037776,8.35399043407373,5.3464053142014185,4.057551666242087,4.939385087192388,7.376270252443963,10.0,16,264.0917882838544,9599665.349473532,776348.6933619771,1000.0,6.950833366173113,0.9599665349473533,6.0615548422316605,5.457735668626146,5.749316327998345,1,growing,0.4667616116565797
PROD_00370,tech_innovations,2018,Q1,6.153827799082608,7.555480878307472,7.225499873729438,7.3080383381950185,6.509982151136519,5.313874913228674,3.2718762113551603,7.9900017524116524,10.0,19.0,7,293.0922738303426,6389829.036567299,1212561.1043793636,1000.0,6.689663836406023,0.33630679139827885,5.965300777893561,7.087292654588938,7.356127867582534,0,failed,0.5454103362869933
PROD_00371,tech_innovations,2017,Q4,7.35664174689234,8.165834893272145,4.920016928914768,8.242654565491256,9.110857205151646,5.543813536005931,5.4651669707808885,6.786932390204379,10.0,26.0,14,744.5597271941112,9060515.168428779,1218111.62511252,1000.0,6.138329337903554,0.34848135263187613,5.015525863686383,7.4173664536617565,5.6175203203326065,0,failed,0.5965984962973243
PROD_00372,tech_innovations,2020,Q3,8.197522077023661,9.852823768870302,5.216354441682288,11.573194047853391,6.375684679240617,7.206962020603074,7.088784706059206,6.812995224874872,8.681820804008478,16.900000000000002,17,184.09891658254543,4950459.983030037,3434946.505088008,1000.0,6.706938259352975,0.2929266262147951,13.082135355834959,7.527866911647519,10.0,0,failed,0.6499999999999999
PROD_00373,tech_innovations,2018,Q4,4.213781826004895,6.303782032163366,9.111945967350554,4.51926434877103,6.703948589485766,8.334418167294317,7.902108276079603,6.516642830479369,7.461071037404822,19.0,14,367.82113260276344,5801591.773688172,1714660.9634070066,1000.0,6.662863896677724,0.3053469354572722,5.6183961419805515,7.293274047987931,6.122621130253173,0,struggling,0.6499999999999999
PROD_00374,tech_innovations,2022,Q3,8.31768035949766,8.139300063385992,6.547939495706442,7.016242615900692,5.644131752255985,2.4031721572843705,1.1419379056641255,8.29317906762947,6.135328394662949,35.1,14,418.86232403874936,6398136.360956529,1236848.513820281,1000.0,7.432809927602051,0.1822830872067387,2.987392861009151,5.190148455985515,5.973040007466665,0,failed,0.21336420071516246
PROD_00375,tech_innovations,2019,Q1,5.927168572300918,7.884044556563993,7.248361945780651,8.243158001078765,9.493832621671032,5.518078834288164,9.192268855554127,7.219995491502557,9.702083055243898,15.0,14,488.14639547993175,2268561.2320765215,1043796.8395503041,1000.0,6.5877652590407845,0.1512374154717681,4.791152056927637,8.704782467433526,6.929276849303998,1,growing,0.6499999999999999
PROD_00376,tech_innovations,2022,Q3,7.754890339788258,9.550081579577846,8.811873547787345,9.185110615857537,6.947284630892939,4.978350362271763,8.876574865766518,7.194743146818232,6.342280816963642,24.7,7,307.086413514165,5778470.3734444035,1840842.381213291,1000.0,8.283381943787802,0.2339461689653605,6.581952689634267,7.471199609849464,5.263904599365711,1,growing,0.6499999999999999
PROD_00377,tech_innovations,2023,Q4,8.571270455631442,5.4917613548165,6.944380662585391,11.089969590764731,7.775845075416081,8.53369448113425,3.3383520528803383,4.636626152796316,8.616857768823762,35.1,7,422.4476434586955,8806487.601327255,870695.8724615152,1000.0,7.757825559108417,0.25089708265889615,12.170820197004966,5.530611991500138,1.1837676317347734,1,breakthrough,0.6499999999999999
PROD_00378,tech_innovations,2020,Q3,8.368930483810662,10.207272383524458,7.392622238414055,4.596668283425167,5.785412746349074,6.375600676085044,5.583086674023407,6.805039189998151,8.81809209057817,29.900000000000002,7,939.3292109957908,6796648.685004325,999143.2903509086,1000.0,7.880776361112359,0.22731266505031184,5.06558869702741,7.06873931819991,10.0,1,growing,0.5649388408582701
PROD_00379,tech_innovations,2020,Q3,3.4323525101900074,8.23118183917763,8.157709635465253,7.921675769114481,6.018199643502535,1.9009709676233495,7.672360630141184,8.683151725872987,7.290777853119882,20.0,5,591.4426127385028,4272012.353267751,683035.1372308489,1000.0,5.79503107282763,0.2136006176633875,2.502222681872992,7.882096736378017,6.409582626950485,1,growing,0.5116156239012547
PROD_00380,tech_innovations,2023,Q1,6.404327002648221,7.950233866401023,5.521729395842653,11.593330403350034,5.719756779907987,4.661126172733019,5.239045690319504,9.197720130707175,8.663486274319379,12.0,16,540.1397388577757,8312865.616768576,1515200.9349941711,1000.0,5.9630281992454375,0.6927388013973813,9.447600282938184,7.700084031782019,7.506649148581902,0,failed,0.6499999999999999
PROD_00381,tech_innovations,2022,Q2,5.096063342135343,9.843388127425934,7.299626072163958,8.598171468042212,8.249736649944152,4.739501409991128,8.555647092457546,2.438684216928234,7.136012560133673,12.0,6,457.0090323842098,8751306.5376829,2557721.093431643,1000.0,6.197844707149651,0.7292755448069084,4.939678383116317,6.043447956506484,4.801751763191616,0,struggling,0.5350054263828165
PROD_00382,tech_innovations,2023,Q4,8.404084251904024,10.718788852221383,7.554857545057132,6.205493987677486,6.020574766251879,4.900421280723934,6.43252059895074,6.90207564138463,8.85820926815367,22.1,12,528.6612610000008,4067692.1006438104,629583.9158504318,1000.0,7.979470898480578,0.1840584660924801,5.050935496238459,7.397601836163013,5.957275962884691,1,breakthrough,0.5718630031718159
PROD_00383,tech_innovations,2021,Q1,7.709718179901681,8.587807529223022,7.071947332633308,8.932862574824634,7.781034244634003,3.840934295667922,8.794706841616554,8.191025134033229,6.644180171337728,16.900000000000002,16,470.62929574893985,3086358.267191826,893995.9022212832,1000.0,7.3908327562674945,0.18262474953797783,4.409508703267025,7.876637382329171,3.906523229487717,1,growing,0.6193460886209137
PROD_00384,tech_innovations,2020,Q3,9.193381906052092,9.181746360631983,9.430575239230967,10.85752032407354,9.151464504028114,6.569509186771136,3.4660795338898462,7.191237298105798,9.25807986537625,22.1,18,671.9667122934916,9414135.83016748,3098682.4979921575,1000.0,9.311978572641529,0.42597899684015744,7.794225665537949,6.638465565790631,3.26078425090697,0,failed,0.631382102259198
PROD_00385,tech_innovations,2022,Q2,5.788612989852556,7.731832993715673,5.619294634974472,11.567845190403538,9.522238686127023,4.232262209718542,7.265136400700351,5.479258928353929,8.737933566837654,21.0,15,566.3836895415775,24265740.58493642,1076618.1465172656,1000.0,5.7039538124135145,1.1555114564255438,5.141454195907372,7.160776298630644,6.410364698947808,1,growing,0.630532334075715
PROD_00386,tech_innovations,2019,Q4,5.4980280187030495,6.893373313482047,5.781687416489891,9.036437900890823,6.240716408371996,5.64097085025504,8.609618994101682,5.350516212827861,7.682544921554333,20.0,4,23.018898209883503,8613665.485504566,2302035.6695036357,1725.2723125142886,5.63985771759647,0.4306832742752283,8.168017812936085,7.214226709494625,5.31618975173362,0,failed,0.6499999999999999
PROD_00387,tech_innovations,2021,Q3,8.229609575887142,9.318519393236198,8.035008998853156,11.334513683499068,3.814010772811547,6.827232515143361,10.0,6.923051328814013,9.980687555879417,18.2,11,506.7049404777175,3089059.23171756,1003704.5960927394,1000.0,8.132309287370148,0.16972852921525056,20.28923486922352,8.967912961564478,8.233099117048791,1,breakthrough,0.6499999999999999
PROD_00388,tech_innovations,2022,Q2,6.676976972757585,9.191548556543557,7.050550489559771,7.263100249267945,7.015954402523022,3.3279942151301443,4.256535567317172,7.5713547240408925,7.493348089258641,22.0,16,739.7285217990927,2614399.9292020993,705453.3422861199,1000.0,6.863763731158678,0.11883636041827725,3.4452270107088556,6.4404127935389015,7.829502507855478,0,struggling,0.39046259003534906
PROD_00389,tech_innovations,2021,Q2,8.752252602181146,10.136075438455498,4.547575440005754,6.904369526546811,7.393792018484987,2.5912665834074686,3.266969191051037,3.858136132045035,8.310960386101208,19.5,9,382.8756329668544,2828619.9648006815,795963.7841911732,1000.0,6.6499140210934495,0.14505743409234265,2.419741046124737,5.145355236399093,8.137754050846032,0,failed,0.24598887646305634
PROD_00390,tech_innovations,2021,Q1,6.296305511013868,7.515186283238243,7.1859278880893545,10.0030608487488,6.300683826709104,5.823497074537426,10.0,6.333060638592039,10.0,21.0,9,355.8532025649139,7478213.91863389,1024853.9375948587,1000.0,6.741116699551611,0.3561054246968519,9.245471950547689,8.777686879530679,5.238490918153597,0,failed,0.6499999999999999
PROD_00391,tech_innovations,2023,Q1,6.272568359802606,8.553821655653735,4.569783876152307,10.120577281774633,4.417476137609566,7.596772944202869,6.854335084092754,6.319020585890316,7.639682338497403,10.0,7,667.3040312077965,7535895.968806014,1543431.6743967207,1000.0,5.421176117977456,0.7535895968806015,17.40444662945116,6.9376793361601585,7.151965424831878,1,growing,0.6499999999999999
PROD_00392,tech_innovations,2019,Q2,8.111134567754661,9.78297874563776,6.575499656014909,9.90551937838838,5.818648195410857,4.256450518061474,10.0,6.546012764106064,7.0839809759418655,23.400000000000002,15,624.2508907910385,11074087.566628816,963684.532408845,1000.0,7.343317111884785,0.4732516054114878,7.246073602295196,7.8766645800159765,6.73141183592328,0,failed,0.6499999999999999
PROD_00393,tech_innovations,2016,Q4,8.054088509906935,10.105515572574737,3.928805970335482,7.908996289239427,5.822986918644249,7.422090608794726,8.78372473666419,6.0469534658258555,7.199550229053576,35.1,9,261.0924985927496,3583605.624411708,757675.7964084647,1000.0,5.991447240121208,0.10209702633651589,10.080958089636848,7.343409477181207,7.5217044899005305,1,growing,0.6499999999999999
PROD_00394,tech_innovations,2023,Q3,7.280485314586996,9.536246419423705,6.187873349940308,7.621971404635052,7.2704423207551665,4.370263702181312,4.3427274207967965,9.208361649030223,7.240072754347673,22.1,16,1205.8110375140968,3039348.953587698,1252214.528777588,1000.0,6.734179332263652,0.137527101972294,4.581567874302403,6.930387274724898,6.191814543134933,0,struggling,0.4768419932759203
PROD_00395,tech_innovations,2021,Q4,5.919681968489815,6.649214038639299,7.425675548787609,5.050994625903529,8.420211349767806,6.11000587206675,7.760382951222592,5.8007170820806655,7.559355278945902,19.0,7,428.4019131173328,3545192.6649909657,640642.0481292444,1000.0,6.672678758638712,0.18658908763110346,3.665181970153183,7.04015177074972,8.410787861064,0,failed,0.5418362234439813
PROD_00396,tech_innovations,2021,Q2,5.970191870269346,9.39605126619626,9.423826178509726,5.428000586967013,5.367383146490731,10.0,10.0,6.4527222300078435,8.308847727700819,14.0,13,356.56361985550575,2217757.1817430006,516449.4356619492,1000.0,7.697009024389536,0.1584112272673572,10.112936674766575,8.253856652569555,3.964078976095342,1,growing,0.6499999999999999
PROD_00397,tech_innovations,2021,Q3,9.383508638159304,9.397066669585708,7.257360266231737,4.608075983245482,6.569511721313502,8.300974100066703,6.549574901817266,6.023314679131533,9.326857491011951,20.8,17,243.07208092245105,6557303.734415378,2277696.4512642743,1000.0,8.32043445219552,0.3152549872315086,5.822581800708345,7.299915690653584,2.638907607056505,1,growing,0.6499999999999999
PROD_00398,tech_innovations,2022,Q1,8.514933245060622,7.682469912655533,5.665913993293234,4.789697139640015,5.761299624868279,3.496786686055374,9.876230548353535,5.528934094028051,8.829110350556011,23.400000000000002,12,381.71123609211213,6803566.141482968,1080227.985260014,1000.0,7.090423619176928,0.2907506898069644,2.9070783119552885,8.078091664312533,4.9318429016797385,0,failed,0.5738054703259863
PROD_00399,tech_innovations,2021,Q4,7.345083417318252,9.777800132892297,6.142723514998415,11.88821540705099,6.280439890663265,5.939494676549159,6.6633394680255025,9.432066795891933,7.651022464750895,19.5,12,361.29182210756295,7842384.294335277,5891958.499170225,1000.0,6.743903466158333,0.40217355355565526,11.242841799795023,7.915476242889443,6.473842659107847,1,growing,0.6499999999999999
PROD_00400,tech_innovations,2022,Q2,5.9231426606361826,10.051048585223555,10.990258861436363,9.705360751654021,7.980749834593569,5.530469297122366,7.7044076455203205,5.247263592706239,6.648663229065512,9.0,13,224.3251055358624,6141376.2334416695,1745728.5528198392,1000.0,8.456700761036274,0.6823751370490744,6.725583531243778,6.533444822430691,4.959203700082345,0,struggling,0.6206507652607706
PROD_00401,tech_innovations,2020,Q1,5.3930375084935385,9.34739059266233,6.989553980145235,7.002097752548163,6.580970086880012,5.992988546482652,6.252919719212257,5.240462509458129,7.0984932875663915,18.0,11,605.4619386799127,5105830.2410672065,1039258.0010515882,1000.0,6.191295744319387,0.2836572356148448,6.376490255750065,6.197291838745593,9.128377107869026,0,struggling,0.5459737957476218
PROD_00402,tech_innovations,2021,Q2,8.305673754611961,12.602991295812693,8.28808277923843,8.651091630644144,10.365881913254574,0.5480622998010487,6.614986320440226,8.378743593725,9.176315543266021,42.9,12,413.83647952236083,6567078.900770834,2110280.224168771,1322.9199501764888,8.296878266925194,0.1530787622557304,0.4573983395293954,8.05668181914375,8.941453815993885,1,breakthrough,0.3870820166343749
PROD_00403,tech_innovations,2022,Q4,4.9538410092724625,7.361746699652806,8.401651192354544,6.035351455446448,9.40803394354271,8.44787268847578,4.171444002991059,5.1014431352270195,5.257067306606061,13.0,15,417.2210115450286,6011996.019995752,467120.9042825932,1000.0,6.677746100813503,0.4624612323073655,5.41939804126804,4.8433181482747125,5.00080338972897,1,growing,0.4418921412386928
PROD_00404,tech_innovations,2022,Q3,5.092677218661574,6.6162988019122615,9.242030044206167,8.797984315003392,8.57507356233014,6.6493164710050365,7.25738314265659,3.91098407199985,7.675559963886596,17.0,19,637.3913264197355,13864442.834500456,2426756.3198459097,1000.0,7.167353631433871,0.815555460852968,6.822166782846749,6.281309059514345,7.175686324224777,1,growing,0.6236856878166093
PROD_00405,tech_innovations,2020,Q2,6.423418935110618,7.753079607587393,10.390115698617212,3.8385189492180434,8.808727631074065,4.126409530081235,4.530257462914695,8.269913195057697,8.878277683081258,25.0,15,911.9690003474805,6252162.770767293,924743.6749239729,1000.0,8.406767316863915,0.2500865108306917,1.7981372380700371,7.226149447017883,8.865203692518946,1,growing,0.35825838526930115
